2009-06-07 04:00:00,6,4,50.722,55.74699999999999,181550.0
2009-06-07 05:00:00,6,5,51.262,55.762,177594.0
2009-06-07 06:00:00,6,6,51.982,55.762,169342.0
2009-06-07 07:00:00,6,7,53.062,55.70949999999999,202347.0
2009-06-07 08:00:00,6,8,53.962,55.597,285879.0
2009-06-07 09:00:00,6,9,55.042,55.431999999999995,388886.0
2009-06-07 10:00:00,6,10,56.662,55.267,479551.0
2009-06-07 11:00:00,6,11,58.462,55.102,524856.0
2009-06-07 12:00:00,6,12,60.082,54.937000000000005,557068.0
2009-06-07 13:00:00,6,13,60.082,54.817,533941.0
2009-06-07 14:00:00,6,14,60.082,54.734500000000004,543631.0
2009-06-07 15:00:00,6,15,60.082,54.696999999999996,553658.0
2009-06-07 16:00:00,6,16,58.102,54.6295,543647.0
2009-06-07 17:00:00,6,17,55.942,54.532000000000004,520290.0
2009-06-07 18:00:00,6,18,53.962,54.404500000000006,478787.0
2009-06-07 19:00:00,6,19,53.602,54.329499999999996,419798.0
2009-06-07 20:00:00,6,20,53.422,54.322,343816.0
2009-06-07 21:00:00,6,21,53.062,54.367,277971.0
2009-06-07 22:00:00,6,22,52.702,54.412,224511.0
2009-06-07 23:00:00,6,23,52.342,54.4495,201927.0
2009-06-08 00:00:00,0,0,51.982,54.487,200199.0
2009-06-08 01:00:00,0,1,51.982,54.5395,204657.0
2009-06-08 02:00:00,0,2,51.982,54.607000000000006,201091.0
2009-06-08 03:00:00,0,3,51.982,54.6895,201435.0
2009-06-08 04:00:00,0,4,51.982,54.742,196166.0
2009-06-08 05:00:00,0,5,51.982,54.77199999999999,196444.0
2009-06-08 06:00:00,0,6,51.982,54.772,194100.0
2009-06-08 07:00:00,0,7,53.062,54.77199999999999,226342.0
2009-06-08 08:00:00,0,8,53.962,54.772,326144.0
2009-06-08 09:00:00,0,9,55.042,54.77199999999999,457840.0
2009-06-08 10:00:00,0,10,55.942,54.742,584311.0
2009-06-08 11:00:00,0,11,57.022,54.681999999999995,652625.0
2009-06-08 12:00:00,0,12,57.922,54.592000000000006,663294.0
2009-06-08 13:00:00,0,13,57.922,54.50199999999999,664457.0
2009-06-08 14:00:00,0,14,57.922,54.412,666087.0
2009-06-08 15:00:00,0,15,57.922,54.322,665279.0
2009-06-08 16:00:00,0,16,56.662,54.262,681982.0
2009-06-08 17:00:00,0,17,55.222,54.232,630952.0
2009-06-08 18:00:00,0,18,53.962,54.232000000000006,553354.0
2009-06-08 19:00:00,0,19,53.602,54.232000000000006,471163.0
2009-06-08 20:00:00,0,20,53.422,54.232000000000006,358418.0
2009-06-08 21:00:00,0,21,53.062,54.232000000000006,315093.0
2009-06-08 22:00:00,0,22,52.702,54.232000000000006,245197.0
2009-06-08 23:00:00,0,23,52.342,54.232000000000006,212500.0
2009-06-09 00:00:00,1,0,51.982,54.232000000000006,221765.0
